"source_family","startpoint","endpoint","slack","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","start_cell","start_loc","end_cell","end_loc","start_tile","start_tile_x","start_tile_y","end_tile","end_tile_x","end_tile_y"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][51][8]/D","0.869","0","0.079","0.889","0.968","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]","SLICE_X73Y134","u_dut/u_unified_p4_kernel/input_mem_reg[3][51][8]","SLICE_X56Y98","CLEL_R_X47Y134","255","109","CLEM_X37Y98","211","146"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[33]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][42][1]/D","0.871","0","0.079","0.950","1.029","u_dut/u_unified_p4_kernel/ingress_data_q_reg[33]","SLICE_X70Y138","u_dut/u_unified_p4_kernel/input_mem_reg[0][42][1]","SLICE_X54Y111","CLEL_R_X45Y138","246","105","CLEL_R_X35Y111","204","133"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[30]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][14]/D","0.871","0","0.079","0.938","1.017","u_dut/u_unified_p4_kernel/ingress_data_q_reg[30]","SLICE_X70Y148","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][14]","SLICE_X55Y108","CLEL_R_X45Y148","246","95","CLEM_X36Y108","207","136"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[43]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][11]/D","0.872","0","0.079","0.901","0.980","u_dut/u_unified_p4_kernel/ingress_data_q_reg[43]","SLICE_X70Y136","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][11]","SLICE_X50Y115","CLEL_R_X45Y136","246","107","CLEM_X33Y115","193","129"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[12]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][36][12]/D","0.873","0","0.079","0.844","0.923","u_dut/u_unified_p4_kernel/ingress_data_q_reg[12]","SLICE_X69Y138","u_dut/u_unified_p4_kernel/input_mem_reg[2][36][12]","SLICE_X73Y99","CLEL_L_X45Y138","244","105","CLEL_R_X47Y99","255","145"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[37]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][54][5]/D","0.873","0","0.079","0.857","0.936","u_dut/u_unified_p4_kernel/ingress_data_q_reg[37]","SLICE_X72Y141","u_dut/u_unified_p4_kernel/input_mem_reg[2][54][5]","SLICE_X63Y89","CLEL_R_X46Y141","251","102","CLEL_R_X41Y89","231","156"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][7]/D","0.873","0","0.079","0.907","0.986","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]","SLICE_X72Y133","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][7]","SLICE_X50Y110","CLEL_R_X46Y133","251","110","CLEM_X33Y110","193","134"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][14]/D","0.873","0","0.079","0.763","0.842","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]","SLICE_X68Y137","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][14]","SLICE_X57Y114","CLEL_R_X44Y137","243","106","CLEL_R_X37Y114","213","130"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][53][6]/D","0.874","0","0.079","0.831","0.910","u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]","SLICE_X69Y134","u_dut/u_unified_p4_kernel/input_mem_reg[1][53][6]","SLICE_X73Y102","CLEL_L_X45Y134","244","109","CLEL_R_X47Y102","255","142"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[39]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][50][7]/D","0.874","0","0.079","0.933","1.012","u_dut/u_unified_p4_kernel/ingress_data_q_reg[39]","SLICE_X72Y135","u_dut/u_unified_p4_kernel/input_mem_reg[2][50][7]","SLICE_X53Y94","CLEL_R_X46Y135","251","108","CLEM_X35Y94","202","150"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][48][7]/D","0.876","0","0.079","0.819","0.898","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]","SLICE_X72Y133","u_dut/u_unified_p4_kernel/input_mem_reg[1][48][7]","SLICE_X57Y95","CLEL_R_X46Y133","251","110","CLEL_R_X37Y95","213","149"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][45][13]/D","0.877","0","0.079","0.903","0.982","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]","SLICE_X73Y139","u_dut/u_unified_p4_kernel/input_mem_reg[3][45][13]","SLICE_X54Y109","CLEL_R_X47Y139","255","104","CLEL_R_X35Y109","204","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[40]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][8]/D","0.878","0","0.079","0.867","0.946","u_dut/u_unified_p4_kernel/ingress_data_q_reg[40]","SLICE_X70Y133","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][8]","SLICE_X56Y115","CLEL_R_X45Y133","246","110","CLEM_X37Y115","211","129"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][45][9]/D","0.878","0","0.079","0.899","0.978","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]","SLICE_X72Y137","u_dut/u_unified_p4_kernel/input_mem_reg[0][45][9]","SLICE_X53Y109","CLEL_R_X46Y137","251","106","CLEM_X35Y109","202","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][11]/D","0.879","0","0.079","0.798","0.877","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]","SLICE_X72Y139","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][11]","SLICE_X73Y101","CLEL_R_X46Y139","251","104","CLEL_R_X47Y101","255","143"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[21]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][33][5]/D","0.879","0","0.079","0.992","1.071","u_dut/u_unified_p4_kernel/ingress_data_q_reg[21]","SLICE_X69Y131","u_dut/u_unified_p4_kernel/input_mem_reg[0][33][5]","SLICE_X54Y120","CLEL_L_X45Y131","244","112","CLEL_R_X35Y120","204","123"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][37][10]/D","0.880","0","0.079","0.860","0.939","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]","SLICE_X72Y140","u_dut/u_unified_p4_kernel/input_mem_reg[1][37][10]","SLICE_X68Y102","CLEL_R_X46Y140","251","103","CLEL_R_X44Y102","243","142"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][44][13]/D","0.880","0","0.079","0.862","0.941","u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]","SLICE_X70Y140","u_dut/u_unified_p4_kernel/input_mem_reg[1][44][13]","SLICE_X59Y108","CLEL_R_X45Y140","246","103","CLEL_R_X38Y108","218","136"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][50][3]/D","0.881","0","0.079","0.857","0.936","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]","SLICE_X72Y138","u_dut/u_unified_p4_kernel/input_mem_reg[2][50][3]","SLICE_X56Y95","CLEL_R_X46Y138","251","105","CLEM_X37Y95","211","149"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[37]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][34][5]/D","0.881","0","0.079","0.827","0.906","u_dut/u_unified_p4_kernel/ingress_data_q_reg[37]","SLICE_X72Y141","u_dut/u_unified_p4_kernel/input_mem_reg[0][34][5]","SLICE_X77Y98","CLEL_R_X46Y141","251","102","CLEL_L_X50Y98","265","146"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][3]/D","0.882","0","0.079","0.920","0.999","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]","SLICE_X72Y138","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][3]","SLICE_X55Y111","CLEL_R_X46Y138","251","105","CLEM_X36Y111","207","133"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][30][10]/D","0.883","0","0.079","0.844","0.923","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]","SLICE_X73Y139","u_dut/u_unified_p4_kernel/input_mem_reg[0][30][10]","SLICE_X90Y112","CLEL_R_X47Y139","255","104","CLEM_X59Y112","304","132"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][12]/D","0.883","0","0.079","0.800","0.879","u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]","SLICE_X69Y136","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][12]","SLICE_X71Y98","CLEL_L_X45Y136","244","107","CLEM_X46Y98","249","146"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][53][6]/D","0.884","0","0.079","0.835","0.914","u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]","SLICE_X69Y134","u_dut/u_unified_p4_kernel/input_mem_reg[2][53][6]","SLICE_X66Y101","CLEL_L_X45Y134","244","109","CLEM_X43Y101","237","143"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[31]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][49][15]/D","0.885","0","0.079","0.907","0.986","u_dut/u_unified_p4_kernel/ingress_data_q_reg[31]","SLICE_X69Y135","u_dut/u_unified_p4_kernel/input_mem_reg[2][49][15]","SLICE_X55Y95","CLEL_L_X45Y135","244","108","CLEM_X36Y95","207","149"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][38][12]/D","0.885","0","0.079","0.789","0.868","u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]","SLICE_X69Y136","u_dut/u_unified_p4_kernel/input_mem_reg[1][38][12]","SLICE_X69Y97","CLEL_L_X45Y136","244","107","CLEL_L_X45Y97","244","147"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[43]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][34][11]/D","0.885","0","0.079","0.870","0.949","u_dut/u_unified_p4_kernel/ingress_data_q_reg[43]","SLICE_X70Y136","u_dut/u_unified_p4_kernel/input_mem_reg[1][34][11]","SLICE_X52Y107","CLEL_R_X45Y136","246","107","CLEM_X34Y107","198","137"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][54][15]/D","0.887","0","0.079","0.713","0.792","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]","SLICE_X72Y140","u_dut/u_unified_p4_kernel/input_mem_reg[2][54][15]","SLICE_X74Y99","CLEL_R_X46Y140","251","103","CLEM_X48Y99","258","145"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[0]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][48][0]/D","0.887","0","0.079","0.809","0.888","u_dut/u_unified_p4_kernel/ingress_data_q_reg[0]","SLICE_X69Y131","u_dut/u_unified_p4_kernel/input_mem_reg[1][48][0]","SLICE_X58Y96","CLEL_L_X45Y131","244","112","CLEM_X38Y96","216","148"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[38]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][6]/D","0.888","0","0.079","0.859","0.938","u_dut/u_unified_p4_kernel/ingress_data_q_reg[38]","SLICE_X69Y132","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][6]","SLICE_X62Y107","CLEL_L_X45Y132","244","111","CLEM_X41Y107","229","137"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][44][3]/D","0.888","0","0.079","0.815","0.894","u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]","SLICE_X70Y135","u_dut/u_unified_p4_kernel/input_mem_reg[0][44][3]","SLICE_X48Y109","CLEL_R_X45Y135","246","108","CLEL_R_X31Y109","186","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[63]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][55][15]/D","0.888","0","0.079","0.836","0.915","u_dut/u_unified_p4_kernel/ingress_data_q_reg[63]","SLICE_X70Y133","u_dut/u_unified_p4_kernel/input_mem_reg[0][55][15]","SLICE_X63Y98","CLEL_R_X45Y133","246","110","CLEL_R_X41Y98","231","146"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[30]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][37][14]/D","0.889","0","0.079","0.849","0.928","u_dut/u_unified_p4_kernel/ingress_data_q_reg[30]","SLICE_X70Y148","u_dut/u_unified_p4_kernel/input_mem_reg[2][37][14]","SLICE_X68Y102","CLEL_R_X45Y148","246","95","CLEL_R_X44Y102","243","142"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[6]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][6]/D","0.890","0","0.079","0.917","0.996","u_dut/u_unified_p4_kernel/ingress_data_q_reg[6]","SLICE_X72Y129","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][6]","SLICE_X48Y105","CLEL_R_X46Y129","251","114","CLEL_R_X31Y105","186","139"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][3]/D","0.890","0","0.079","0.921","1.000","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]","SLICE_X72Y138","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][3]","SLICE_X54Y109","CLEL_R_X46Y138","251","105","CLEL_R_X35Y109","204","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][13]/D","0.891","0","0.079","0.922","1.001","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]","SLICE_X72Y141","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][13]","SLICE_X54Y108","CLEL_R_X46Y141","251","102","CLEL_R_X35Y108","204","136"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][33][11]/D","0.892","0","0.079","0.762","0.841","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]","SLICE_X72Y139","u_dut/u_unified_p4_kernel/input_mem_reg[2][33][11]","SLICE_X80Y109","CLEL_R_X46Y139","251","104","CLEL_R_X52Y109","276","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][3]/D","0.893","0","0.079","0.828","0.907","u_dut/u_unified_p4_kernel/ingress_data_q_reg[35]","SLICE_X72Y138","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][3]","SLICE_X72Y83","CLEL_R_X46Y138","251","105","CLEL_R_X46Y83","251","162"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[31]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][5][15]/D","0.894","0","0.079","0.848","0.927","u_dut/u_unified_p4_kernel/ingress_data_q_reg[31]","SLICE_X69Y135","u_dut/u_unified_p4_kernel/input_mem_reg[3][5][15]","SLICE_X70Y72","CLEL_L_X45Y135","244","108","CLEL_R_X45Y72","246","173"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][42][4]/D","0.894","0","0.079","0.833","0.912","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]","SLICE_X69Y140","u_dut/u_unified_p4_kernel/input_mem_reg[0][42][4]","SLICE_X69Y105","CLEL_L_X45Y140","244","103","CLEL_L_X45Y105","244","139"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][45][9]/D","0.894","0","0.079","0.883","0.962","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]","SLICE_X72Y137","u_dut/u_unified_p4_kernel/input_mem_reg[2][45][9]","SLICE_X54Y109","CLEL_R_X46Y137","251","106","CLEL_R_X35Y109","204","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[30]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][41][14]/D","0.894","0","0.079","0.922","1.001","u_dut/u_unified_p4_kernel/ingress_data_q_reg[30]","SLICE_X70Y148","u_dut/u_unified_p4_kernel/input_mem_reg[3][41][14]","SLICE_X54Y110","CLEL_R_X45Y148","246","95","CLEL_R_X35Y110","204","134"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][30][13]/D","0.894","0","0.079","0.863","0.942","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]","SLICE_X72Y141","u_dut/u_unified_p4_kernel/input_mem_reg[3][30][13]","SLICE_X91Y112","CLEL_R_X46Y141","251","102","CLEL_R_X59Y112","306","132"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][30][10]/D","0.895","0","0.079","0.832","0.911","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]","SLICE_X73Y139","u_dut/u_unified_p4_kernel/input_mem_reg[2][30][10]","SLICE_X91Y112","CLEL_R_X47Y139","255","104","CLEL_R_X59Y112","306","132"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][35][9]/D","0.895","0","0.079","0.905","0.984","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]","SLICE_X72Y132","u_dut/u_unified_p4_kernel/input_mem_reg[1][35][9]","SLICE_X55Y121","CLEL_R_X46Y132","251","111","CLEM_X36Y121","207","122"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][43][8]/D","0.896","0","0.079","0.920","0.999","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]","SLICE_X73Y134","u_dut/u_unified_p4_kernel/input_mem_reg[0][43][8]","SLICE_X52Y96","CLEL_R_X47Y134","255","109","CLEM_X34Y96","198","148"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][45][13]/D","0.896","0","0.079","0.888","0.967","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]","SLICE_X73Y139","u_dut/u_unified_p4_kernel/input_mem_reg[0][45][13]","SLICE_X53Y109","CLEL_R_X47Y139","255","104","CLEM_X35Y109","202","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][7]/D","0.896","0","0.079","0.873","0.952","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]","SLICE_X72Y133","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][7]","SLICE_X54Y105","CLEL_R_X46Y133","251","110","CLEL_R_X35Y105","204","139"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][42][13]/D","0.896","0","0.079","0.841","0.920","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]","SLICE_X72Y141","u_dut/u_unified_p4_kernel/input_mem_reg[2][42][13]","SLICE_X68Y105","CLEL_R_X46Y141","251","102","CLEL_R_X44Y105","243","139"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[40]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][34][8]/D","0.898","0","0.079","0.829","0.908","u_dut/u_unified_p4_kernel/ingress_data_q_reg[40]","SLICE_X70Y133","u_dut/u_unified_p4_kernel/input_mem_reg[3][34][8]","SLICE_X65Y100","CLEL_R_X45Y133","246","110","CLEL_R_X42Y100","234","144"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][5][10]/D","0.899","0","0.079","0.838","0.917","u_dut/u_unified_p4_kernel/ingress_data_q_reg[26]","SLICE_X72Y140","u_dut/u_unified_p4_kernel/input_mem_reg[0][5][10]","SLICE_X72Y76","CLEL_R_X46Y140","251","103","CLEL_R_X46Y76","251","169"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][9]/D","0.899","0","0.079","0.878","0.957","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]","SLICE_X72Y137","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][9]","SLICE_X53Y109","CLEL_R_X46Y137","251","106","CLEM_X35Y109","202","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][0]/D","0.900","0","0.079","0.768","0.847","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]","SLICE_X70Y137","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][0]","SLICE_X78Y98","CLEL_R_X45Y137","246","106","CLEL_R_X50Y98","267","146"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][53][13]/D","0.900","0","0.079","0.864","0.943","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]","SLICE_X73Y139","u_dut/u_unified_p4_kernel/input_mem_reg[2][53][13]","SLICE_X55Y100","CLEL_R_X47Y139","255","104","CLEM_X36Y100","207","144"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][38][15]/D","0.901","0","0.079","0.732","0.811","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]","SLICE_X72Y140","u_dut/u_unified_p4_kernel/input_mem_reg[3][38][15]","SLICE_X59Y110","CLEL_R_X46Y140","251","103","CLEL_R_X38Y110","218","134"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[31]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][15]/D","0.901","0","0.079","0.818","0.897","u_dut/u_unified_p4_kernel/ingress_data_q_reg[31]","SLICE_X69Y135","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][15]","SLICE_X74Y101","CLEL_L_X45Y135","244","108","CLEM_X48Y101","258","143"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[38]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][6]/D","0.902","0","0.079","0.916","0.995","u_dut/u_unified_p4_kernel/ingress_data_q_reg[38]","SLICE_X69Y132","u_dut/u_unified_p4_kernel/input_mem_reg[3][46][6]","SLICE_X49Y110","CLEL_L_X45Y132","244","111","CLEM_X32Y110","189","134"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][4]/D","0.903","0","0.079","0.911","0.990","u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]","SLICE_X72Y134","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][4]","SLICE_X48Y109","CLEL_R_X46Y134","251","109","CLEL_R_X31Y109","186","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][45][11]/D","0.903","0","0.079","0.864","0.943","u_dut/u_unified_p4_kernel/ingress_data_q_reg[27]","SLICE_X72Y139","u_dut/u_unified_p4_kernel/input_mem_reg[0][45][11]","SLICE_X55Y109","CLEL_R_X46Y139","251","104","CLEM_X36Y109","207","135"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][13]/D","0.903","0","0.079","0.806","0.885","u_dut/u_unified_p4_kernel/ingress_data_q_reg[29]","SLICE_X73Y139","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][13]","SLICE_X63Y102","CLEL_R_X47Y139","255","104","CLEL_R_X41Y102","231","142"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][53][0]/D","0.905","0","0.079","0.768","0.847","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]","SLICE_X70Y137","u_dut/u_unified_p4_kernel/input_mem_reg[1][53][0]","SLICE_X75Y98","CLEL_R_X45Y137","246","106","CLEM_X49Y98","262","146"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[24]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][53][8]/D","0.905","0","0.079","0.819","0.898","u_dut/u_unified_p4_kernel/ingress_data_q_reg[24]","SLICE_X73Y134","u_dut/u_unified_p4_kernel/input_mem_reg[1][53][8]","SLICE_X73Y101","CLEL_R_X47Y134","255","109","CLEL_R_X47Y101","255","143"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][37][9]/D","0.905","0","0.079","0.800","0.879","u_dut/u_unified_p4_kernel/ingress_data_q_reg[25]","SLICE_X72Y137","u_dut/u_unified_p4_kernel/input_mem_reg[2][37][9]","SLICE_X65Y107","CLEL_R_X46Y137","251","106","CLEL_R_X42Y107","234","137"
"ingress_data_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[55]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][55][7]/D","0.906","0","0.079","0.801","0.880","u_dut/u_unified_p4_kernel/ingress_data_q_reg[55]","SLICE_X72Y134","u_dut/u_unified_p4_kernel/input_mem_reg[1][55][7]","SLICE_X73Y102","CLEL_R_X46Y134","251","109","CLEL_R_X47Y102","255","142"
